<name2> <name6> <name4> <name1>	<name2> <name6> <name4> <name1> into default name space .
<name6> <name3>	<name6> module <name3> .
<name3> <name6>	<name3> module <name6> .
<name2> <name1> . <name3> <name6> <name3>	<name2> <name1> .apps <name6> <name3> into default name space .
<name2> <name1> . core . management . base <name6> <name4> , <name3>	<name2> <name1> .core .management .base <name6> <name4> and <name3> into default name space .
<name5> <name1> . db . migrations <name4> <name2>	<name5> <name1> .db .migrations <name4> <name2> into default name space .
<name5> <name3> . db . migrations . loader <name1> <name6>	<name5> <name3> .db .migrations .loader <name1> <name6> into default name space .
<name3> <name1> . db . migrations . autodetector <name2> <name4>	<name3> <name1> .db .migrations .autodetector <name2> <name4> into default name space .
<name5> <name4> . db . migrations . questioner <name6> <name3> , <name2>	<name5> <name4> .db .migrations .questioner <name6> <name3> and <name2> into default name space .
<name4> <name3> . db . migrations . state <name6> <name1>	<name4> <name3> .db .migrations .state <name6> <name1> into default name space .
<name3> <name5> . db . migrations . writer <name6> <name2>	<name3> <name5> .db .migrations .writer <name6> <name2> into default name space .
<name6> <name5> . utils . six . moves <name2> <name4>	<name6> <name5> .utils .six .moves <name2> <name4> into default name space .
<name6> <name1> ( <name3> ) :	derive the <name6> <name1> from the <name3> <name6> .
<name4> = <val2>	<name4> is a string <val2> .
def <name1> ( <name6> , <name4> ) :	define the method <name1> with 2 arguments <name6> and <name4> .
<name1> . add_argument ( <val2>   , <name3> = <val5>   , <name4> = <val6>   , help = 'Specify the app label(s) to create migrations for.'   )	call the method <name1> .add_argument with 4 arguments : string <val2> , <name3> set to string <val5> , <name4> set to character <val6> ,
"<name1> . add_argument ( <val3>   , <name6> = <val5>   , <name4> = <val2>   , default = False , <name1> = ""Just show what migrations would be made; don't actually write them."" )"	and <name1> as a string 'Specify the app label(s) to create migrations for.' . call the method <name1> .add_argument with 5 arguments : string <val3> , <name6> as a string <val5> , <name4> as string <val2> ,
"<name2> . add_argument ( <val6>   , <name4> = <val5>   , <name1> = <val3>   , <name2> = <name6> , <name4> = ""Enable fixing of migration conflicts."" )"	"<name2> set to boolean <name6> , <name4> as a string ""Just show what migrations would be made; don't actually write them."" . call the method <name2> .add_argument with 5 arguments : string <val6> , <name4> as a string <val5> , <name1> as a string <val3> ,"
"<name3> . add_argument ( <val2>   , <name4> = <val1>   , <name5> = <val6>   , <name3> = <name2> , <name4> = ""Create an empty migration."" )"	"<name3> set to boolean <name2> and <name4> set to a string ""Enable fixing of migration conflicts."" . call the method <name3> .add_argument with 5 arguments : string <val2> , <name4> as a string <val1> , <name5> as a string <val6> ,"
<name4> . add_argument ( <val6>   , <name3> = <val1>   , dest = 'interactive'   , <name5> = True , <name2> = 'Tells Django to NOT prompt the user for input of any kind.'   )	"<name5> set to boolean False and <name2> as a string ""Create an empty migration."" . call the method <name4> .add_argument with 5 arguments : string <val6> , <name3> as a string <val1> ,"
def <name1> ( <name3> , * <name4> , ** <name5> ) :	dest as a string 'interactive' , default set to boolean True , and help as a string 'Tells Django to NOT prompt the user for input of any kind.' . define the method <name1> with 3 arguments : <name3> , unpacked list <name4> and unpacked dictionary <name5> .
<name4> . verbosity = <name3> . <name2> ( <val6>   )	<name2> the value under the <val6> key of the <name3> dictionary , substitute it for <name4> .verbosity .
<name3> . interactive = <name6> . <name2> ( <val4>   )	<name2> the value under the <val4> key of the <name6> dictionary , substitute it for <name3> .interactive .
<name6> . dry_run = <name5> . <name1> ( <val4>   , False )	<name1> the value under the <val4> key of the <name5> dictionary , if the key exists substitute it for <name6> .dry_run ,
<name6> . merge = <name5> . <name3> ( <val2>   , <name1> )	if not , <name6> .dry_run is boolean <name1> . <name3> the value under the <val2> key of the <name5> dictionary , if the key exists substitute it for <name6> .merge ,
<name5> . empty = <name6> . <name1> ( <val3>   , <name4> )	if not , <name5> .merge is boolean <name4> . <name1> the value under the <val3> key of the <name6> dictionary , if the key exists substitute it for <name5> .empty ,
<name4> = <name2> ( <name4> )	if not , self .empty is boolean False . crate a <name2> containing of <name4> elements , substitute it for <name4> .
<name2> = <name3> ( )	<name2> is an empty <name3> .
<name1> <name3> <name5> <name6> :	<name1> every <name3> <name5> <name6> ,
<name6> :	<name6> ,
<name2> . get_app_config ( <name5> )	call the method <name2> .get_app_config with an argument <name5> .
except <name3> :	if <name3> exception is caught ,
<name1> . add ( <name5> )	call the method <name1> with an argument <name5> ,
<name4> <name1> :	<name4> <name1> is true ,
<name2> <name4> <name1> <name3> :	<name2> every <name4> <name1> <name3> ,
self . stderr . <name1> ( <val5> % <name4> )	<name1> string <val5> with '%s' where '%s' is replaced with <name4> ,
sys . <name5> ( <val2> )	write it for self .stderr . <name5> the program with the integer <val2> as <name5> code .
<name6> = <name3> ( <name1> , <name2> = <name5> )	<name6> is an instance of <name3> class , created with 2 arguments : <name1> and <name2> set to boolean <name5> .
<name2> = <name4> . detect_conflicts ( )	call the method <name4> .detect_conflicts , substitute the result for <name2> .
<name6> <name2> <name4> not <name3> . merge :	<name6> <name2> is true <name4> <name3> .merge is false ,
"name_str = ""; "" . <name5> ( ""%s in %s"" % ( <val3> . <name5> ( <name2> ) , <name6> ) <name4> <name6> , <name2> <name1> <name5> . items ( ) )"	<name4> every <name6> and <name2> <name1> result of the method <name5> .items , <name5> <name2> into a string , separated by <val3> ,
<name1> <name3> . merge <name4> not <name5> :	with name_str , use it as an argument to throw an CommandError exception . <name1> <name3> .merge is true <name4> <name5> is false ,
<name4> . stdout . <name2> ( <val5> )	<name2> string <val5> to <name4> .stdout stream .
<name1>	<name1> nothing .
<name5> <name2> . merge <name4> <name3> :	<name5> <name2> .merge <name4> <name3> are both true ,
<name4> <name3> . handle_merge ( <name2> , <name6> )	call the method <name3> .handle_merge with 2 arguments : <name2> and <name6> , <name4> the result .
<name2> = <name6> ( <name4> . project_state ( ) , ProjectState . from_apps ( apps ) , InteractiveMigrationQuestioner ( specified_apps = app_labels , dry_run = self . dry_run ) , )	<name2> is an instance of the <name6> class , created with 3 arguments : result of the method <name4> .project_state ,
<name2> <name3> . empty :	result of the method ProjectState .from_apps with an argument apps and result of the method InteractiveMigrationQuestioner , called with 2 arguments specified_apps set to app_labels and dry_run set to <name3> .dry_run . <name2> <name3> .empty is true ,
<name4> not <name6> :	<name4> <name6> is false ,
<name3> <name5> ( <val1> )	<name3> an <name5> with an argument string <val1> .
changes = dict ( ( <name4> , [ <name1> ( <val3> , <name4> ) ] ) for <name4> in app_labels )	crate a dictionary with <name4> mapping and from the class <name1> , created with arguments : string <val3> and <name4> ,
<name5> = <name3> . arrange_for_graph ( <name5> , <name6> . graph )	for every app in app_labels . call the method <name3> .arrange_for_graph with 2 arguments : <name5> , <name6> .graph , substitute the result for <name5> .
<name4> . write_migration_files ( <name1> )	call the method <name4> .write_migration_files with an argument <name1> .
<name5>	<name5> nothing .
changes = <name5> . changes ( <name2> = <name6> . <name2> , <name1> = <name4> or None , convert_apps = <name4> or None , )	call the method <name5> .changes with 3 arguments : <name2> set to <name6> .graph , <name1> set to <name4> ,
<name2> <name3> <name5> <name4> <name1> . verbosity >= <val6> :	<name2> it exists or None <name2> <name3> <name4> convert_apps set to app_labels , <name2> it exists or None <name2> <name3> , substitute the result for <name5> . <name2> <name5> is false <name4> <name1> .verbosity is greater than , or equal to iteger <val6> ,
<name5> len ( <name2> ) == <val6> :	<name5> length of <name2> is equal to integer <val6> ,
elif len ( <name1> ) >  <val2> :	otherwise if length of <name1> is greater than integer <val2> ,
else :	write it to self .stdout . if not ,
<name6> . stdout . <name4> ( <val3> )	<name4> string <val3> to <name6> .stdout stream .
<name6>	<name6> nothing .
<name5> . write_migration_files ( <name4> )	call the method <name5> .write_migration_files with an argument <name4> .
def <name4> ( <name6> , <name3> ) :	define the method <name4> with arguments <name6> and <name3> .
<name5> = { }	<name5> is an empty dictionary .
<name2> <name6> , <name1> <name4> <name5> . items ( ) :	<name2> every <name6> and <name1> <name4> result of the method <name5> .items ,
<name2> <name5> . verbosity >= <val4> :	<name2> <name5> .verbosity is greater or equal to integer <val4> ,
"\ self . stdout . write ( self . style . MIGRATE_HEADING ( <val4> % <name3> ) + ""\\n"" ) \"	substitute '%s' in a string <val4> with <name3> , append newline to it ,
<name6> <name4> <name3> <name1> :	use it as an argument <name6> the call to the method self .style .MIGRATE_HEADING , write the result to self .stdout . <name6> every <name4> <name3> <name1> ,
<name4> = <name6> ( <name1> )	<name4> is an instance of <name6> class , created with an argument <name1> .
<name1> <name2> . verbosity >= <val6> :	<name1> <name2> .verbosity is greater or equal to integer <val6> ,
\ <name2> . stdout . write ( <val4> % ( <name2> . style . MIGRATE_LABEL ( <name6> . filename ) , ) ) \	\ substitute '%s' in a string <val4> with return value of the <name2> .style .MIGRATE_LABEL method called with argument <name6> .filename , \
<name1> <name6> <name4> <name2> . operations :	write the result to self .stdout . <name1> every <name6> <name4> <name2> .operations ,
\     <name5> . stdout . <name3> ( <val4> % <name6> . describe ( ) ) \	\ substitute '%s' in a string <val4> with return value of the <name6> .describe method , <name3> the result to <name5> .stdout . \
<name4> not <name5> . dry_run :	<name4> <name5> .dry_run is false ,
   <name1> = <name4> . path . dirname ( <name5> . path )	call the function <name4> .path .dirname with an argument <name5> .path , substitute the result for <name1> .
<name6> not <name5> . <name1> ( <name2> , False ) :	<name1> the value under the <name2> key of the <name5> dictionary , <name6> exists and it is false ,
     <name3> <name5> os . path . isdir ( <name1> ) :	<name3> <name1> is <name5> a directory ,
         os . mkdir ( <name4> )	make a directory <name4> .
<name6> = os . <name2> . <name4> ( <name1> , <val5> )	<name4> <name1> and string <val5> into a file <name2> , substitute it for <name6> .
<name2> <name5> os . path . isfile ( <name3> ) :	<name2> <name3> is <name5> a file ,
"         open ( <name6> , ""w"" ) . close ( )"	crate a file named <name6> .
<name3> [ app_label ] = <name6>	value under the all_label key of the <name3> dictionary is boolean <name6> .
<name2> = <name6> . as_string ( )	call the method <name6> .as_string , substitute the result for <name2> .
"<name2> <name1> ( <name6> . path , ""wb"" ) <name5> <name4> :"	<name1> <name6> .path file in write mode , <name2> the file descriptor <name5> <name4> , perform ,
     <name3> . <name5> ( <name2> )	<name5> <name2> to file <name3> .
elif <name3> . verbosity == <val5> :	otherwise if <name3> .verbosity equals integer <val5> ,
"\     self . stdout . write ( self . style . MIGRATE_HEADING ( <val3> % <name5> . filename ) + ""\\n"" ) \"	substitute '%s' in a string <val3> with <name5> .filename , append newline to it ,
"\ <name6> . stdout . <name3> ( ""%s\\n"" % <name5> . as_string ( ) ) \"	use it as an argument for the call to the method <name6> .style .MIGRATE_HEADING , <name3> the result to <name6> .stdout . call the method <name5> .as_string , append newline to the result , <name3> it to <name6> .stdout .
